wm_shipment_sk,calendar_date,calendar_period,calendar_date_sk,posting_period,site_id,site_sk,wm_warehouse_cd,warehouse_sk,asn_type_cd,asn_type_desc,shipment_no,qc_hold_upon_receipt_ind,ship_via_cd,manifest_no,bill_of_lading_no,trailer_no,order_no,received_from_no,received_from_vendor_name,received_from_vendor_addr_1,received_from_vendor_addr_2,received_from_vendor_addr_3,received_from_vendor_city,received_from_vendor_state_cd,received_from_vendor_zip,received_from_vendor_phone_no,representative_name,hdr_shipped_cases_qty,hdr_shipped_bottles_qty,hdr_received_cases_qty,hdr_received_bottles_qty,shipped_dt,scheduled_start_receive_dt,scheduled_start_receive_time,first_receipt_dt,first_receipt_time,last_receipt_dt,last_receipt_time,verified_dt,shipment_priority_ind,hrd_asn_status_cd,hdr_asn_status_desc,seal_no,scac_cd,pickticket_order_type,sap_company_cd,warehouse_no,pickicket_wave_no,vendor_asn_no,po_no,po_line_no,item_no,wm_item_sk,wm_item_hist_sk,shipment_seq_no,inventory_type_cd,product_status_cd,bottles_per_case,dtl_shipped_cases_qty,dtl_shipped_bottles_qty,dtl_received_cases_qty,dtl_received_bottles_qty,verified_cases_qty,verified_bottles_qty,pre_received_qty,bottles_per_pallet,laid_in_price_per_case_amt,process_immediate_needs_ind,item_manufacturing_dt,item_expiration_dt,dtl_asn_status_cd,dtl_asn_status_desc,original_pickticket_line_qty,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
55458631,2025-02-26 00:00:00,202502,20250226,,7002,-7002,AGC,-961,1,PO ASN,4126173,,,,,,,705616,CORDELIA ROAD 2875,2875 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20250226,20250226,0,0,0,0,0,0,N,10,,,,,1,14000,,,,1,MISCLAK,161017,13060051,1,F,XDK,1.,0,22.,0,0.,0,0.,44.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,525c261ed3c0f0031f334d4392ce3add
55478974,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4127769,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,2,88.,20250226,20250226,0,20250227,132026,20250227,132026,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,2,88.,0,0.,88.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,8a26ec64a27e093156622ac5520dd1ed
46857721,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,4069658,1,MISCHIC,2402272,13113973,28,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,adda56d72323d23b075e492223e55d21
55265508,2025-02-25 00:00:00,202502,20250225,,7002,-7002,AGC,-961,1,PO ASN,4133238,,,,,,,707037,ANKAA GLOBAL LOGISTICS - CA,4750 BUSINESS CENTER DRIVE,,,FAIRFIELD,CA,94534,,,0,22.,1,15.,20250224,20250224,0,20250220,165201,20250220,165201,0,N,40,,,,,70,37000,,,,1,MISCLOU,2213802,12990002,1,F,XDK,1.,0,22.,1,15.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,9bb0c580a99f8d3ed814bfda06cc88c8
55227803,2025-02-21 00:00:00,202502,20250221,,7002,-7002,AGC,-961,1,PO ASN,4126508,,,,,,,700143,EDI_105174_FOLEY FAMILY WINES,770 AIRPARK ROAD,,,NAPA,CA,94558,,,0,22.,0,0.,20250226,20250226,0,0,0,0,0,0,N,10,,,,,35,95000,,,,1,MISCMIN,12772823,12985326,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,65f6b85cc989474f92ded47fb0dba877
55310385,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4128435,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,2,81.,20250226,20250226,0,20250227,132100,20250227,132100,0,N,40,,,,,51,65300,,,,1,MISCMOR,12686107,12910067,1,F,XDK,1.,0,22.,2,81.,0,0.,81.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,646288182da466cbc29932da450f75ba
55474063,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4125908,,,,,,,700642,JARVIS WINERY,2970 MONTICELLO ROAD,,,NAPA,CA,94558,,,0,22.,9,687.,20250227,20250227,0,20250228,105326,20250228,105327,0,N,40,,,,,40,34000,,,,1,MISCPHX,2028527,12886643,1,F,XDK,1.,0,22.,9,687.,0,0.,687.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,16fb5a8968c6b7cf4df8452163f782fe
54948349,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,1,PO ASN,4132807,,,,,,,705616,CORDELIA ROAD 2875,2875 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,1,3.,20250227,20250227,0,20250228,112532,20250228,112532,0,N,40,,,,,58,69100,,,,1,MISCTEN,6491550,12968114,1,F,XDK,1.,0,22.,1,3.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,967935bd44f9b2c9116a1a25fc748577
55355642,2025-03-07 00:00:00,202503,20250307,,7002,-7002,AGC,-961,1,PO ASN,4131205,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,22.,1,1.,20250227,20250227,0,20250303,90804,20250303,90804,0,N,40,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,ac9bf26e6b4961dd6a8213c360371134
55164131,2025-03-07 00:00:00,202503,20250307,,7002,-7002,AGC,-961,1,PO ASN,4127696,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,22.,2,2.,20250227,20250227,0,20250303,91406,20250303,91416,0,N,40,,,,,1,14000,,,,1,MISCLAK,161017,13060051,1,F,XDK,1.,0,22.,2,2.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,695445ac31d959cee45fca08392602f2
55336718,2025-03-10 00:00:00,202503,20250310,,7002,-7002,AGC,-961,3,Inbound ASN,86367092,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,132.,23,1629.,20250303,20250303,0,20250303,154215,20250303,154300,0,N,40,,,,,9999,99990,,,4133967,1,MISCLAS,604532,12852462,3,F,XDK,1.,0,22.,2,112.,0,0.,112.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,f7a2fc1338ce5ec05595c8b547ed6161
55326830,2025-03-06 00:00:00,202503,20250306,,7002,-7002,AGC,-961,3,Inbound ASN,86348191,,,,,,,700029,ALEXANDER VALLEY CELLARS,1010 SHILOH ROAD,,,WINDSOR,CA,95492,,,0,132.,24,1240.,20250225,20250228,0,20250228,144854,20250228,145059,0,N,40,,,,,9999,99990,,,4134009,1,MISCTXD,2179873,13026456,5,F,XDK,1.,0,22.,5,281.,0,0.,281.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,743c7dc04943d51a937b0a2a5f348732
46625585,2025-03-31 00:00:00,202503,20250331,,7002,-7002,AGC,-961,3,Inbound ASN,84971947,,,,,,,705751,AMUH BORDEAUX-,B1 RUE MATHIEU,,,BRUGES,33,33520,,,0,198.,17,1364.,20250110,20250317,0,20250317,175209,20250317,175431,0,N,40,,,,,9999,99990,,,3803660,1,MISCNVL,428533,12991968,5,F,XDK,1.,0,22.,1,42.,0,0.,42.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,e3be4a7671ba51b23b21d04237cb7c72
33919027,2024-09-19 00:00:00,202409,20240919,,7002,-7002,AGC,-961,1,PO ASN,CMO0000007,,,,9.16.24-3,,CMO0000007,100085,C MONDAVI & FAMILY,2800 Main Street,,,St. Helena,CA,94574,,,0,13461.,31,13461.,20240916,0,0,20240916,184018,20240916,184018,20240919,N,90,,,,,0,99900,,,,2,CMO00001,272376,6774432,2,F,CMO,12.,0,13440.,20,13440.,20,13440.,13440.,0.,0.,Y,0,0,90,,0.,2024-09-17 01:20:52,0,2024-09-20 01:17:58,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,bc987128a06c525e90c0fd38617766d8
33980808,2024-09-19 00:00:00,202409,20240919,,7002,-7002,AGC,-961,3,Inbound ASN,000000034,,SNKS,,9.16.24-2,8866,CMO0000006,100085,C MONDAVI & FAMILY,2800 Main Street,,,St. Helena,CA,94574,,,0,13461.,31,13461.,20240916,0,0,20240916,191054,20240916,191055,20240919,N,90,,NA,,,0,99900,,,CMO0000006,2,CMO00001,272376,6774432,2,F,CMO,12.,0,13440.,20,13440.,20,13440.,13440.,0.,0.,Y,0,0,90,,0.,2024-09-17 01:20:52,0,2024-09-20 01:17:58,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,7d9d29bb729527944980425027f8ce83
35776283,2024-10-08 00:00:00,202410,20241008,,7001,-7001,AGK,-960,1,PO ASN,4017753,,,,,,,100285,JIM BEAM BRANDS CO,408 SOUTH 4TH STREET,,,Frankfort,KY,40202,,At SWS Receiving dock,0,10344.,9,9960.,20241002,20241003,0,20241001,152213,20241003,141928,20241008,N,90,,,,,3200,36900,,,,5,948547,5074772,7991921,5,F,COL,12.,0,3888.,3,3504.,3,3504.,3888.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2024-11-21 23:19:56,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,b7331d717fc6362f67b1c64f4614a77c
35811908,2024-10-04 00:00:00,202410,20241004,,7001,-7001,AGK,-960,3,Inbound ASN,82798646,,OTHR,,0714385165,1259,,100478,CAMPARI AMERICA,"1114 AVENUE OF THE AMERICAS, F",,,NORTH BERGEN,NY,10036,,WESTERN CARRIERS INC,0,17268.,16,12372.,20240927,20240930,0,20241001,83253,20241001,83253,20241004,N,90,,6265,,,7800,39000,,,4002029,1,557367,52100,12102936,6,F,COA,6.,0,3300.,5,3300.,5,3300.,3300.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,0675a2b852bb8f875d20cdc8e83d652e
34230291,2024-12-17 00:00:00,202412,20241217,,7002,-7002,AGC,-961,1,PO ASN,3981809,,,,,,,703931,JF HILLEBRAND,"ZAD 3 AMPLIACION, BILBAO",,,SANTURTZI,OS,48980,,,0,22.,5,250.,20241105,20241115,0,20241216,140615,20241216,140615,0,N,40,,,,,56,61200,,,,1,MISCTXH,2180193,12920171,1,F,XDK,1.,0,22.,5,250.,0,0.,250.,0.,0.,Y,0,0,40,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,3a152f823844701dca8c83e58311a794
72518744,2025-07-01 00:00:00,202507,20250701,,7001,-7001,AGK,-960,3,Inbound ASN,88774066,,OTHR,,1933556,806,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,FORT SMITH,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,30720.,17,30720.,20250605,20250701,0,20250701,85843,20250701,85843,20250701,N,90,,5869054,,,3200,36900,,,4218209,1,374051,30682,10596495,1,F,COL,48.,0,28512.,11,28512.,11,28512.,28512.,0.,0.,Y,0,0,90,,0.,2025-07-02 01:53:55,0,2025-07-02 01:53:55,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,1b77030c082273d77378572272623761
72236158,2025-07-17 00:00:00,202507,20250717,,7001,-7001,AGK,-960,1,PO ASN,4244080,,,,,,,706099,EDI_SAZERAC_COUNTY LINE DISTLLERS,800 AMERICAN DRIVE,,,BARDSTOWN,KY,40004,,,0,22.,11,710.,20250711,20250711,0,20250714,132920,20250714,132920,0,N,40,,,,,58,69100,,,,1,MISCTEN,19169,4662419,1,F,XDK,1.,0,22.,11,710.,0,0.,710.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-17 22:26:07,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,b484a41958951c57adb1cb4a9550537d
72824415,2025-07-17 00:00:00,202507,20250717,,7001,-7001,AGK,-960,1,PO ASN,4234016,,,,,,,700384,UNITED STATES DISTILLED PRODUCTS,1607 SOUTH 12TH STREET,,,PRINCETON,MN,55371,,,0,22.,1,43.,20250715,20250717,0,20250717,91553,20250717,91553,0,N,40,,,,,41,63100,,,,1,MISCARL,51781,4696109,1,F,XDK,1.,0,22.,1,43.,0,0.,43.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-17 22:26:07,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,e8b54cdc162cb44e6d292e3139280c15
34503615,2024-09-27 00:00:00,202409,20240927,,7001,-7001,AGK,-960,1,PO ASN,4003489,,,,,,,702262,BARTON BRANDS OF KENTUCKY,1010 WITHROW COURT,,,BARDSTOWN,KY,40004,,,0,22.,1,1.,20240927,20240927,0,20240927,151609,20240927,151609,0,N,40,,,,,35,95000,,,,1,MISCMIN,90516,4663337,1,F,XDK,1.,0,22.,1,1.,0,0.,44.,0.,0.,Y,0,0,40,,0.,2024-09-19 22:19:53,0,2024-09-27 22:18:58,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,7494e0c2b5de21b116f5a193e0ecd6c9
34458092,2024-10-04 00:00:00,202410,20241004,,7001,-7001,AGK,-960,1,PO ASN,3994718,,,,,,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,NORTH BERGEN,NY,10577,,WESTERN CARRIERS INC,0,19500.,3,324.,20241001,20241003,0,20241004,72755,20241004,72755,20241004,N,90,,,,,7800,39000,,,,6,412253,47579,11989294,6,F,COA,6.,0,9120.,0,0.,0,0.,9120.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3880475_20240910160031.txt,WMI,e097a7ccf582360e8f92452c9144f1b8
46720488,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,3,Inbound ASN,84976049,,,,,,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,396.,3,66.,20241227,20241227,0,20241230,163701,20241230,163701,0,N,40,,,,,9999,99990,,,4082365,1,MISCMOR,12686107,12910067,7,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,32e445db847ace6eec903e84815a8988
46705330,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,3,Inbound ASN,84976049,,,,,,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,396.,3,66.,20241227,20241227,0,20241230,163701,20241230,163701,0,N,40,,,,,9999,99990,,,4080711,1,MISCNVS,2133484,13048097,10,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,ec5fc86bb345edcba468a722fa6b9e8b
46883295,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4026074,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,1,1.,20241220,20241227,0,20250103,192120,20250103,192120,0,N,40,,,,,50,35500,,,,1,MISCHIK,604212,12978507,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,53c488b5cac3169adb41408d557738e6
46682989,2025-01-30 00:00:00,202501,20250130,,7002,-7002,AGC,-961,3,Inbound ASN,84976265,,,,,,,700145,BIAGI CA 787,787 AIRPARK ROAD,,,NAPA,CA,94558,,,0,264.,23,23.,20241230,20241230,0,20241230,233125,20241231,40,0,N,40,,,,,9999,99990,,,4083092,1,MISCIAU,9594909,12906807,3,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,a84cc9fce36cea624074789255aff4fd
46764886,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,4070363,1,MISCHIB,6491230,12907000,8,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,2ba3c81377347376e915e0873cebb6e1
46956050,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,3996421,1,MISCHIC,2402272,13113973,13,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,b21053894187000859de19bcbdd86713
55469205,2025-02-20 00:00:00,202502,20250220,,7002,-7002,AGC,-961,3,Inbound ASN,86348249,,,,,,,6612-WCD1,SGWS HAWAII - ANKAA CA RDC FAIRFIEL,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,132.,0,0.,20250224,20250224,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4134141,1,MISCHIB,6491230,12907000,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,d52f102195788d3b2fc10bf8621f9c48
55327316,2025-02-20 00:00:00,202502,20250220,,7002,-7002,AGC,-961,3,Inbound ASN,86349502,,,,,,,7212-WCD1,SGWS NEVADA - ANKAA CA RDC FAIRFIEL,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,154.,0,0.,20250225,20250225,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4133565,1,MISCALB,603572,12819236,2,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,81649e5f3db10a274bf06aa1f85a8469
55445956,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4011935,,,,,,,2811,PORT OF OAKLAND,1717 MIDDLE HARBOR RD,,,OAKLAND,CA,94607,,,0,22.,11,616.,20250203,20250127,0,20250224,124611,20250224,124611,0,N,40,,,,,51,65300,,,,1,MISCMOR,12686107,12910067,1,F,XDK,1.,0,22.,11,616.,0,0.,616.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,3a0d2b5c00e872238e94bc5a1465cdad
55416068,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4130672,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,1,24.,20250226,20250226,0,20250227,131720,20250227,131720,0,N,40,,,,,58,69100,,,,1,MISCTEN,6491550,12968114,1,F,XDK,1.,0,22.,1,24.,0,0.,24.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,9f5db84235f63f20489d57a96804da57
55398322,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4131291,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,1,23.,20250226,20250226,0,20250227,132037,20250227,132037,0,N,40,,,,,56,61900,,,,1,MISCTXD,2179873,13026456,1,F,XDK,1.,0,22.,1,23.,0,0.,23.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,df7ecf454a757855400d2a93af1358ae
55202511,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4127613,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,1,6.,20250226,20250226,0,20250227,131831,20250227,131831,0,N,40,,,,,58,69100,,,,1,MISCTEN,6491550,12968114,1,F,XDK,1.,0,22.,1,6.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,c988e6e61927b594f10895e17fcdcdf6
55277565,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4130816,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,1,14.,20250226,20250226,0,20250227,132052,20250227,132052,0,N,40,,,,,80,32000,,,,1,MISCALB,603572,12819236,1,F,XDK,1.,0,22.,1,14.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,602d3c68164f71ab134872f14127153b
55234618,2025-03-07 00:00:00,202503,20250307,,7002,-7002,AGC,-961,3,Inbound ASN,86348255,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,462.,26,26.,20250227,20250227,0,20250303,90454,20250303,91509,0,N,40,,,,,9999,99990,,,4125939,1,MISCTXD,2179873,13026456,14,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,491dc0ccfa069fb256cdaeef484d25c0
55333378,2025-02-27 00:00:00,202502,20250227,,7002,-7002,AGC,-961,3,Inbound ASN,86348255,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,462.,26,26.,20250227,20250227,0,20250303,90454,20250303,91509,0,N,40,,,,,9999,99990,,,4055535,1,MISCLAS,604532,12852462,8,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,3da6d9808b23688cb3ee5c0198b8cbea
55353773,2025-03-06 00:00:00,202503,20250306,,7002,-7002,AGC,-961,3,Inbound ASN,86348191,,,,,,,700029,ALEXANDER VALLEY CELLARS,1010 SHILOH ROAD,,,WINDSOR,CA,95492,,,0,132.,24,1240.,20250225,20250228,0,20250228,144854,20250228,145059,0,N,40,,,,,9999,99990,,,4134330,1,MISCNJR,161337,12880991,3,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,732593172e831796f29eb9ddec1ee20b
55215875,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,3,Inbound ASN,86348197,,SNKS,,86348197,9999,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,594.,36,38.,20250227,20250227,0,20250228,111052,20250304,161427,0,N,40,,9999,,,9999,99990,,,4130399,1,MISCTXD,2179873,13026456,20,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,3120a06c6c3b5612a1ccfa92dc2144ff
63519483,2025-04-21 00:00:00,202504,20250421,,7002,-7002,AGC,-961,3,Inbound ASN,87803911,,,,,,,700139,WESTERN CA 1275RN CA-,1166 COMMERCE BOULEVARD,,,AMERICAN CANYON,CA,94503,,,0,308.,0,0.,20250428,20250428,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4182771,1,MISCPHX,2028527,12886643,14,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-04-22 01:19:23,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,be83368bd12a2e95b76144d2a26e9659
