wm_item_sk,bottles_per_case,case_weight,case_volume,case_weight_uom,case_volume_uom,case_length,case_width,case_height,case_dimension_uom,site_id,wm_warehouse_cd,item_no,division_cd,division_desc,item_desc,item_size,case_price_amt,bottles_per_pallet,pallet_length,pallet_width,pallet_height,pallet_dimension_uom,max_pallet_stacked_qty,bottles_per_layer,bottle_weight,bottle_volume,pallet_weight,pallet_weight_uom,pallet_volume,pallet_volume_uom,cases_per_layer_qty,layers_per_pallet_qty,item_conveyable_ind,case_putaway_type_cd,bottle_length,bottle_width,bottle_height,bottle_dimension_uom,lpn_label_case_ind,heat_sensitive_ind,force_qualtiy_control_audit_ind,bulk_stack_off_set_cd,wcs_tote_cd,perm_assignment_cd,override_pick_type_cd,scm_item_status_cd,scm_item_status_desc,path_no,corp_suppl_sapvnd_num,vendor_product_no,category_cd,suppl_item_no_xref,scc_barcode,upc_barcode,bupc_barcode,crv_barcode,mon_barcode,ean_barcode,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
2186924,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,612336,S,,WILDERNESS TRAIL BBN FRSV 4Y100,750ML,30.71,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,220094,L,,10852989005043,852989005046,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,db1da52e76f3c0f672d9b3d8eb11a986
21252495,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,635238,N,,RUSSELLS RSV BBN PS(TWM#24-0659),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100478,28121,L,,20721059000004,721059002974,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,0d524be861258f9cb3e25eb7211f93c6
152393,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,614716,T,,KRACHER ZWEIGELT TBA#1 NOUV VAG 20,375ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2020,100402,5498,W,,10086891084043,086891084046,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,64f15eaa932e3bafc6d3dc329f6c2609
140171,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,636756,P,,WOODINVILLE RYE SB(TWM10912)119.82,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100464,13048,L,,10858349004206,858349004209,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,765319f91fbeb03bee6717c80f189ad5
124701,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,622766,S,,JAMESON IRISH WSKY 80 GB,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,25396,L,,10080432500177,080432500170,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,556547887fdd52a7269dbdcf3755a752
112240,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,618760,E,,CUSUMANO INZOLIA(INSOLIA)21SS,750ML,8.41,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,100402,4788,W,,10086891082384,086891082387,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,fee6547c53d148e6f4e07192d4d161e6
10546128,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,PRE0002K,,,Callaway Ely 2021 Chardonnay,750ML,80.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,14,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,0,,W,,10800000000000,848000000000,,,,,2024-12-12 02:19:35,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4170354_20241211190040.txt,WMI,ec0c59791c224aef0512471c9ee2f7b0
12858903,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,538704,D,,BALCONES WSKY RYE SB(OK19707)129.4,750ML,34.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,30037,L,,10852757002625,852757002628,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,05a4e91bf58adc22d1d648d8ea0ef5f5
2173486,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,985257,S,,CROWN ROYAL CAN HAND SB(WPS)103,750ML,26.88,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,437,L,,082000774662,082000773061,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,a006db5d02f80ec83e080829e0f92fb9
2263723,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,635064,S,,TX BBN BARREL PROOF 125.2,750ML,36.395,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,12146,L,,10858379003101,858379003104,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,3341621e587be11afc5d96d9c9e0173b
2247393,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,924830,S,,CHT STE MICH GRENACHE,750ML,10.63,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100501,22991,W,,10088586002356,088586002359,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,2ff746ed32ca15c333f259b52b81bb51
112883,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,618756,E,,RUTHERFORD HILL MERLOT 21 SS,750ML,20.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,100402,5986,W,,10086891028924,086891028927,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,0de792c16c2b9c93ee0375663612b2d9
144434,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,386199,S,,DR MCGILLICUDDY INT PEACH 10PK PET,50ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100690,24075,L,,20088004009797,088004009793,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,71ca926702be7ce2faf32b33349dcc87
21250893,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,415083,B,,ARISTOCRAT VODKA SUPREME 80,1.0L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100258,20367,L,,10096749113207,096749113200,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,d67e777d14def75620b336fbff0d7f26
125039,3,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,591934,S,,GREY GOOSE VOD 80PAD(33)W/2MAR GL,1.75L,16.305,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,1714,L,,10080480011786,080480988814,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,0183bd3ec6b3e9d84097eb350136d93b
110016,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,640480,S,,RUSSELLS RSV PB SEL(GO#24-0183),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,28121,L,,20721059000004,721059002974,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,9c23489d8564178e8e76843a4097910c
116124,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,640111,S,,HIGH WEST BBN CC SB(#25700)100,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100092,25113,L,,10086003267531,086003267534,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,01fe5f2704e288ce87b590fafd69164d
109862,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,596378,B,,ELIJAH CRAIG BBN PB(6349229)121.4,750ML,39.59,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,804,L,,10096749003867,096749003860,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,2aa7ae7796fd8e4cdd62eb0329230bd2
118814,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,593870,B,,PATRON TEQ REPO BS(TWM#13)80,750ML,26.99,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003055,721733003051,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,4d0cbcd0b7ba3211bd6fde3e6d9afaa8
121376,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,414000,S,,WATERBROOK MELANGE FOUNDERS RED,750ML,5.6666,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,102754,4998,W,,10719911050970,719911050973,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,396f78f45cde7b3ec060781dc85769d1
99625,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,597630,S,,BROWNE VISIONARY RED BLEND 21,750ML,8.3733,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,102754,20906,W,,10848375004516,848375004519,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,19bc6f4f91220ce39bbbffc04217d227
99324,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,581198,A,,STAGS LEAP WN CEL CAB SV CASK23 19,1.5L,126.8333,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,2019,115681,684,W,,10088593850070,088593850073,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,d95bd95291f0d10e28edfc6370eeb6ff
97385,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,511489,S,,JEFFERSON BBN RSV SB(W&LDEP131)100,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100033,25449,L,,10814794011510,814794011513,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,cf9f2d463998484f4f3cd508db86f8ab
2433960,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,664554,S,,ELIJAH CRAIG BBN SB(BRL PRG)115.1,750ML,46.36,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100258,804,L,,10096749003867,096749003860,,,,,2025-04-22 01:18:50,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4545612_20250421190040.txt,WMI,1465be490ee2ca5205b143810a40b898
236807,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,512169,S,,POTTERS SCHNAPPS BANANA 30,1.0L,3.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100222,8682,L,,,083103702033,,,,,2025-03-25 01:17:00,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4465016_20250324190352.txt,WMI,70a447ef4ab1b39aae52f29e1fee1b49
21325134,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,513062,S,,POTTERS SCHNAPPS PEPPERMINT 30,750ML,3.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100222,8682,L,,,083103264371,,,,,2025-03-25 01:17:00,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4465016_20250324190352.txt,WMI,08a0dfe4b72c44b322b22982608eb28d
204490,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,512170,S,,PRIVATE STOCK PORT,750ML,2.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100222,74257,W,,,083103903133,,,,,2025-03-25 01:17:00,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4465016_20250324190352.txt,WMI,81e865d741b2423a04e47698ec27f082
77368,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,630054,S,,ELIJAH CRAIG BBN PB(7009472)125,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,804,L,,10096749003867,096749003860,,,,,2024-07-26 13:20:33,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3749745_20240726080039.txt,WMI,4ddeda1e6f0ccb0209d96d55b9730b02
220872,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,PRE0002T,,,Gruet 2021 Still Rose,750ML,80.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,14,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,0,,W,,10700000000000,701000000000,,,,,2024-12-12 02:19:35,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4170354_20241211190040.txt,WMI,5049935f56f07c370b40183760a483fc
12738587,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,532463,S,,REDEMPTION BBN 9YR BRL PROOF 108.2,750ML,53.03,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100564,10262,L,,10031259001477,031259001470,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,77ae28311a6b7881cbddd58091fb0ee7
1622129,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,627286,B,,LARCENY BBN VERY SP SB(8051831),750ML,40.8,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,8637,L,,10096749005380,096749005383,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,90cdbf2a4f7697b082d24328f1e910ac
116722,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,398799,S,,MCCORMICK VOD CHERRY 60 PET,1.75L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100663,32167,L,,10085592137713,085592137716,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,8fd94e49fa53997e64b694bd58a245b7
106823,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,620753,S,,THE CALLING CAB SAUV PASO ROBL21SS,750ML,13.58,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,100564,8367,W,,10031259005352,031259005355,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,a4779034a5871d0f9d8eef1bd69f7d1e
133393,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,642106,S,,RUSSELLS RSV PB SEL(TWM#240793)110,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,28121,L,,20721059000004,721059002974,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,62f61c1b4829431bb56387335641f3ac
116756,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,642109,S,,RUSSELLS RSV PB SEL(TWM#240319)110,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,28121,L,,20721059000004,721059002974,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,700967ce4827b191e07271d33f655968
10677963,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,636827,S,,PATRON TEQ REP BS(THERESTPEOPLE#1),750ML,26.37,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003055,721733003051,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,69912765238e2d60a7cb4dd387efcf5c
10677639,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,569719,B,,PATRON TEQ ANEJO BS(GULFDRIVECAFE),750ML,28.54,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003062,721733003068,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,3bd3fd90ccc9e076b27c59721eee0fef
110891,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,12894,S,,CAMPARI AMERICA SAMPLE SPIRIT,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,21039,L,,,,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,af49d7bc3dc3c7548e3cc10ced49bf95
162017,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,627912,N,,MAESTRO DOBEL TEQ DIAM(QFCDF2#7982,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,105565,94,L,,10811538012109,811538012102,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,2753f9777626cee2f9ac5dbc23eb0b39
116723,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,582917,S,,TRES AGAVES TEQ REP ORG(#126)80,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100528,29263,L,,10196383601686,854125003015,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,9fd70e6ea03487ed988995a84651bba8
104941,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,580380,S,,BAR WEST MAI TAI,750ML,5.975,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,102754,219568,W,,10848375011699,848375011692,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,d8c8ef5c22e0af44b5a06cbe1be3c327
124892,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,583984,D,,WOODINVILLE BBN SB(BETHANY)115.5,750ML,38.42,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100464,13048,L,,10858349004169,858349004162,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,5b3b06f38e755bbc3c199f1280ba64b1
106034,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,588644,S,,CANTERA NEGRA TEQ REP 80 REPLICA,375ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100564,211607,L,,10853278007120,853278007123,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,2ea7c373c539056bd5a86a3855a5533d
110498,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,549527,S,,VERDET GEVREY CHAMBERTIN 19,750ML,68.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2019,100402,11165,W,,,,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,70d10cc62ac88f32740ec034bd07ded2
119133,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,557860,A,,GAJA ALTENI DI BRASSICA SAUV BL 20,750ML,61.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2020,112508,24673,W,,,,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,5563f2a8767ac3dfeb59cc0266453833
106662,24,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,444296,S,,VOVETI PROSECCO(SC),187ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,103647,8528,W,,20033293191029,033293191025,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,d90124521b854f94d7313982aafc01bb
97722,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,617526,A,,KRACHER GR CUV NOU VAG TBA #4 20WD,6.0L,519.5,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2020,100402,5498,W,,,,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,f374e639e7ac07fc43b2d29aab135310
102508,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,586548,S,,FERRARI CARANO P NOIR ANDER19(CNCA,750ML,9.7233,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2019,105174,8764,W,,10742651168100,742651168103,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,2601656501c5b0b95360ee73b66f6ea4
104747,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,576674,D,,BALCONES WSKY SM WN(FC29629)125,750ML,50.23,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,30037,L,,10852757002830,852757002833,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,fff3bab9a2518e359b80e6eb36de51a2
